,tokenized_text,label,split
137,"[101, 2825, 5223, 4126, 1999, 19193, 2004, 17246, 3573, 3954, 2179, 2757, 102]",3,pseudo
138,"[101, 4553, 2242, 2047, 13652, 1058, 1012, 20025, 1998, 9192, 4296, 2194, 1057, 1012, 1055, 1012, 102]",5,pseudo
139,"[101, 5292, 3270, 3270, 1012, 3835, 1012, 102]",5,pseudo
140,"[101, 1045, 2052, 24986, 2131, 22721, 4954, 2000, 2156, 2256, 8962, 2271, 102]",5,pseudo
141,"[101, 2293, 2008, 2668, 12735, 4949, 1012, 1012, 1012, 2074, 4207, 2009, 1996, 2060, 2154, 1012, 4283, 2005, 1996, 6971, 102]",5,pseudo
142,"[101, 3272, 2426, 1996, 15511, 22052, 2015, 1999, 2662, 2008, 2562, 11322, 2075, 2014, 1012, 1011, 102]",3,pseudo
143,"[101, 8050, 2015, 1997, 4895, 3089, 12588, 1996, 2291, 1011, 15712, 1997, 1996, 8244, 2739, 3178, 3081, 102]",5,pseudo
144,"[101, 2051, 3698, 7760, 2074, 2288, 2067, 1012, 1012, 1012, 102]",5,pseudo
145,"[101, 2021, 3451, 15511, 2015, 7475, 2008, 2045, 2024, 2053, 2033, 28329, 2030, 15902, 5966, 2090, 5636, 6447, 1012, 102]",5,pseudo
146,"[101, 9152, 2618, 1045, 2342, 2000, 27749, 2026, 3997, 2005, 1996, 11273, 1998, 7491, 1045, 2097, 2079, 2012, 1996, 4826, 2305, 102]",5,pseudo
147,"[101, 1055, 3501, 2860, 27937, 2278, 9052, 4574, 1012, 1012, 1012, 8840, 2140, 102]",5,pseudo
148,"[101, 2821, 1045, 2031, 2053, 3291, 2007, 2014, 4848, 1011, 1045, 2228, 2009, 1005, 1055, 26316, 3666, 1996, 20695, 2969, 1011, 4078, 18300, 20868, 2140, 2157, 2077, 2256, 2159, 2003, 2488, 2084, 2151, 2547, 2186, 1012, 102]",3,pseudo
149,"[101, 102]",5,pseudo
150,"[101, 6102, 5544, 4841, 15446, 1012, 102]",5,pseudo
151,"[101, 1045, 3191, 1996, 3160, 1998, 2245, 2057, 1005, 2222, 2342, 1037, 2172, 2936, 4471, 4289, 2005, 2008, 1998, 2059, 2017, 2106, 2009, 1999, 2028, 2773, 1012, 23156, 102]",5,pseudo
152,"[101, 2031, 2017, 2464, 2009, 12513, 1998, 5969, 2015, 2096, 6631, 1037, 2200, 18740, 2100, 2381, 2024, 2485, 19345, 1012, 2017, 2288, 2008, 13838, 4451, 1998, 1037, 1011, 4220, 3424, 5794, 2243, 3282, 6237, 1012, 102]",5,pseudo
153,"[101, 5230, 16635, 7502, 2833, 2095, 2461, 2019, 9313, 24547, 11514, 5498, 102]",2,pseudo
154,"[101, 2339, 2003, 2023, 1996, 2765, 2006, 8224, 2043, 1045, 3945, 2005, 3439, 13481, 102]",5,pseudo
155,"[101, 2652, 2007, 2543, 2016, 2006, 18520, 1005, 1055, 2331, 3602, 2085, 102]",3,pseudo
156,"[101, 2252, 6460, 4070, 14855, 15776, 6728, 18235, 6199, 16216, 17168, 28880, 13578, 28173, 3070, 1999, 2139, 29536, 10867, 3158, 1011, 1011, 1011, 1011, 14315, 1011, 1011, 1011, 1011, 1011, 102]",5,pseudo
157,"[101, 3648, 19164, 5227, 2000, 2486, 5273, 28667, 21723, 2011, 2192, 102]",5,pseudo
158,"[101, 2025, 1996, 2682, 1011, 2779, 10823, 2295, 102]",5,pseudo
159,"[101, 18318, 1011, 25223, 2290, 20597, 1998, 9724, 3392, 7437, 14719, 2080, 102]",5,pseudo
160,"[101, 1996, 6825, 1997, 5777, 2007, 7942, 12114, 7048, 102]",5,pseudo
161,"[101, 2182, 8038, 2175, 102]",5,pseudo
162,"[101, 16233, 1011, 2017, 2064, 2425, 2013, 1996, 18178, 2229, 2100, 10353, 18395, 1997, 2023, 2630, 12731, 3600, 2008, 2002, 1055, 1037, 3046, 1011, 2524, 6904, 13871, 4140, 1012, 2144, 2043, 2106, 3674, 5710, 18395, 2468, 11701, 2005, 2375, 7285, 5073, 102]",3,pseudo
163,"[101, 2245, 1997, 1996, 2154, 102]",5,pseudo
164,"[101, 6149, 1012, 2027, 2113, 1037, 3842, 2007, 2053, 4767, 2003, 1037, 5357, 2028, 2005, 1996, 2635, 1012, 2061, 7352, 2038, 2018, 2116, 2086, 2000, 25416, 3170, 2010, 2149, 3126, 4691, 9942, 1012, 1037, 2554, 2007, 2053, 4767, 3226, 2003, 2025, 1037, 2554, 2012, 2035, 1012, 102]",3,pseudo
165,"[101, 5292, 3270, 1045, 2196, 3517, 2172, 2013, 2068, 4312, 2015, 8840, 2140, 2298, 2012, 2035, 2008, 1059, 20535, 3070, 2129, 2071, 2619, 2022, 2204, 2012, 2242, 2065, 2035, 2027, 2079, 2003, 17612, 2055, 2028, 2518, 2044, 1996, 2060, 1012, 1012, 1012, 23160, 6069, 4558, 102]",5,pseudo
166,"[101, 15885, 18520, 7207, 7759, 2007, 7702, 11417, 15493, 2044, 2014, 3279, 3081, 102]",3,pseudo
167,"[101, 2444, 2085, 11721, 5910, 2006, 11721, 19279, 2615, 2011, 102]",5,pseudo
168,"[101, 1045, 2109, 2000, 4756, 2012, 2216, 9714, 8106, 2021, 2130, 1045, 1037, 2095, 3394, 8872, 2064, 1005, 1056, 8568, 2008, 1996, 8495, 2079, 3501, 2003, 2019, 4099, 1997, 2256, 4552, 1012, 102]",5,pseudo
169,"[101, 10223, 9802, 5977, 6874, 3071, 2842, 2012, 4419, 2003, 2561, 4485, 1012, 102]",5,pseudo
170,"[101, 2021, 2153, 1045, 3305, 1998, 4847, 2073, 2017, 2128, 2746, 2013, 2005, 2469, 1012, 102]",5,pseudo
171,"[101, 4938, 5817, 1055, 5075, 2089, 2031, 4121, 8465, 2005, 9394, 102]",5,pseudo
172,"[101, 2662, 1040, 2213, 2615, 3957, 6206, 7206, 1037, 12058, 2047, 1998, 2104, 2890, 28994, 14088, 7206, 2071, 6297, 3377, 2005, 24247, 8037, 1999, 2281, 1012, 102]",5,pseudo
173,"[101, 1996, 25176, 2003, 2844, 2007, 2023, 2028, 1012, 2013, 1996, 7615, 2930, 1997, 1052, 3501, 2860, 1005, 1055, 2678, 2006, 25176, 2227, 1012, 102]",2,pseudo
174,"[101, 2008, 2028, 1012, 1045, 1005, 1049, 2025, 2469, 2129, 11476, 1996, 8648, 2941, 2001, 2021, 1996, 10530, 2790, 1037, 2843, 2062, 17463, 5802, 7228, 1998, 14206, 1012, 2027, 2018, 2037, 6716, 2862, 1998, 2354, 2040, 2000, 2131, 9436, 1997, 2157, 2185, 1012, 102]",3,pseudo
175,"[101, 2957, 26021, 10677, 4402, 2314, 1059, 14844, 5250, 102]",5,pseudo
176,"[101, 6160, 2000, 1996, 2293, 2115, 2171, 1012, 1045, 2018, 2000, 2377, 1996, 6841, 2666, 3337, 1012, 8840, 2140, 102]",5,pseudo
177,"[101, 2025, 2061, 5177, 2740, 3827, 2313, 7872, 2495, 2024, 2093, 2062, 2074, 1997, 1996, 2327, 1997, 2026, 2132, 1012, 1012, 1012, 102]",5,pseudo
178,"[101, 6271, 5963, 5152, 10338, 3217, 6776, 21513, 1045, 1049, 6195, 24642, 2013, 1996, 1040, 12273, 102]",5,pseudo
179,"[101, 1996, 2309, 2087, 2590, 2376, 1997, 2256, 2051, 1012, 102]",5,pseudo
180,"[101, 1011, 5993, 2878, 18627, 2135, 1012, 2026, 2224, 1997, 4676, 1999, 16614, 2003, 2000, 12934, 7025, 1998, 27256, 2015, 1012, 102]",5,pseudo
181,"[101, 3407, 5095, 2851, 10334, 2039, 2005, 8660, 2046, 1996, 10442, 4920, 4953, 2023, 2733, 1005, 1055, 8958, 5920, 2015, 102]",3,pseudo
182,"[101, 2009, 2089, 2074, 10580, 2028, 2030, 2060, 6034, 2203, 1997, 1037, 4330, 7774, 4353, 2073, 2471, 2035, 2951, 2685, 9324, 2875, 1996, 2415, 1997, 1996, 4330, 102]",5,pseudo
183,"[101, 22091, 2860, 10140, 6468, 2007, 2039, 26644, 2616, 1997, 9866, 1012, 24459, 8797, 23169, 2290, 2848, 11419, 2228, 2009, 2025, 4326, 7175, 1996, 15443, 3979, 2029, 2003, 2000, 3046, 2017, 2004, 2295, 2070, 4326, 2518, 3047, 19662, 2017, 2572, 2368, 102]",5,pseudo
184,"[101, 10231, 1012, 2017, 2020, 1996, 2034, 2028, 1012, 1045, 1005, 2222, 3046, 2000, 2131, 2488, 1012, 2011, 1996, 2126, 3374, 2055, 2026, 2919, 2394, 102]",5,pseudo
185,"[101, 14488, 2005, 2032, 1012, 2089, 2643, 19994, 2032, 1012, 102]",5,pseudo
186,"[101, 2572, 2368, 1012, 2574, 2027, 2097, 2022, 3140, 2000, 2128, 26373, 1996, 2381, 2808, 2320, 1998, 2005, 2035, 102]",5,pseudo
187,"[101, 6554, 2332, 1997, 5951, 9446, 2085, 4823, 3850, 1999, 4268, 2565, 102]",3,pseudo
188,"[101, 2823, 1996, 2261, 13350, 1999, 1996, 3655, 2024, 9577, 1012, 102]",5,pseudo
189,"[101, 1045, 3246, 6339, 4494, 2000, 6985, 3151, 3510, 1012, 102]",5,pseudo
190,"[101, 5262, 2027, 4553, 1996, 6331, 19390, 1998, 11043, 2011, 18672, 2063, 2000, 9792, 2643, 1005, 1055, 2773, 2025, 2000, 5254, 2652, 2007, 18919, 1012, 1012, 1012, 2004, 4415, 1996, 2553, 2007, 2037, 28468, 16754, 18168, 14643, 3258, 1997, 102]",5,pseudo
191,"[101, 2204, 2851, 6583, 16230, 2063, 3246, 2017, 2031, 1037, 2307, 2154, 2205, 102]",5,pseudo
192,"[101, 21250, 1049, 102]",5,pseudo
193,"[101, 2097, 2025, 2022, 14739, 2005, 1996, 2279, 2261, 2420, 1012, 2200, 5697, 1012, 102]",5,pseudo
194,"[101, 4840, 1051, 2278, 2034, 1045, 1005, 2310, 2081, 1999, 3134, 1012, 2288, 5458, 1997, 2383, 2000, 2424, 2111, 1998, 4871, 2006, 1996, 4274, 1998, 2128, 18161, 2068, 2061, 1045, 2787, 2000, 2079, 2070, 5059, 1997, 2026, 2219, 1012, 3262, 1037, 6947, 1997, 4145, 1012, 102]",5,pseudo
195,"[101, 2156, 4532, 28619, 2078, 2064, 2156, 3607, 2013, 2014, 3332, 1012, 1012, 1012, 102]",3,pseudo
196,"[101, 2748, 2017, 2024, 2061, 2157, 2027, 14071, 11451, 2293, 2000, 4848, 3209, 1998, 2027, 2097, 2562, 2725, 2009, 102]",5,pseudo
197,"[101, 7098, 1997, 2017, 4080, 17153, 3676, 1012, 2116, 2116, 4283, 2005, 2115, 7191, 8424, 1012, 102]",5,pseudo
198,"[101, 2012, 2560, 2027, 2024, 2667, 1012, 2643, 2022, 2007, 2068, 102]",5,pseudo
199,"[101, 4907, 2290, 2023, 2003, 1037, 2204, 2028, 1012, 102]",5,pseudo
200,"[101, 1045, 2123, 1005, 1056, 2130, 3342, 1996, 2197, 2051, 1045, 8271, 2039, 2302, 3202, 2108, 12805, 1999, 15508, 1012, 1996, 21746, 2039, 2518, 2003, 2008, 1045, 2113, 2004, 2146, 2004, 1045, 5256, 2039, 5191, 2008, 2965, 2673, 2003, 2183, 10303, 1012, 102]",5,pseudo
201,"[101, 3398, 3649, 1012, 102]",5,pseudo
202,"[101, 14649, 2442, 6402, 1012, 1012, 1012, 102]",5,pseudo
203,"[101, 15624, 3308, 2153, 3393, 21337, 1012, 102]",5,pseudo
204,"[101, 2021, 2027, 2292, 2023, 13433, 2015, 3659, 2010, 4763, 1012, 2562, 2039, 1996, 2204, 2954, 22953, 2003, 1996, 2069, 2173, 2073, 1996, 3606, 3268, 1012, 102]",5,pseudo
205,"[101, 2129, 2052, 1037, 3661, 1997, 9388, 4226, 1998, 16360, 6935, 2389, 2147, 2007, 2951, 15862, 102]",5,pseudo
206,"[101, 2126, 2000, 2175, 2017, 2024, 2061, 3962, 2006, 1012, 2293, 2000, 3191, 2115, 11721, 5910, 1012, 2562, 1996, 3345, 3048, 22953, 1012, 23848, 2050, 102]",5,pseudo
207,"[101, 2329, 13095, 12134, 2015, 2044, 1047, 6304, 2718, 2011, 16941, 2886, 102]",5,pseudo
208,"[101, 1037, 8872, 1999, 5924, 2056, 2002, 2001, 20010, 8113, 2075, 2033, 2138, 1045, 2001, 2304, 1012, 1045, 12315, 2009, 1012, 102]",5,pseudo
209,"[101, 24694, 1012, 1996, 1012, 2277, 1012, 102]",5,pseudo
210,"[101, 2045, 1005, 1055, 1037, 2033, 4168, 1997, 2033, 2025, 2108, 2469, 2029, 2000, 2811, 2182, 1012, 2039, 22994, 2063, 2030, 2091, 22994, 2063, 1012, 1997, 2607, 2006, 11721, 2497, 1996, 2091, 22994, 2063, 6462, 2987, 1005, 1056, 2147, 1012, 102]",5,pseudo
211,"[101, 19045, 5085, 3153, 2115, 22692, 10608, 1011, 4632, 2157, 2041, 1997, 1996, 9061, 9680, 2611, 5085, 102]",3,pseudo
212,"[101, 12840, 10298, 2038, 12322, 1996, 23434, 1997, 18301, 1011, 1047, 1999, 7041, 2001, 2730, 19804, 1011, 4957, 2000, 2739, 2713, 102]",5,pseudo
213,"[101, 1055, 4420, 18151, 2574, 1011, 9033, 2140, 21278, 2086, 2005, 7897, 102]",5,pseudo
214,"[101, 2821, 2027, 1005, 2128, 2025, 8275, 2027, 1005, 2128, 2200, 2613, 1012, 2037, 3125, 2003, 2561, 3644, 2002, 3351, 22847, 1998, 2027, 1005, 2128, 3492, 4621, 2012, 9033, 7770, 6129, 3087, 2040, 8847, 2041, 2114, 11382, 9681, 1012, 102]",5,pseudo
215,"[101, 3500, 3338, 2003, 8403, 2926, 2043, 2017, 2024, 2667, 2000, 8568, 19453, 2008, 3791, 2000, 2022, 2589, 2127, 1996, 2200, 2197, 3371, 2825, 1012, 102]",2,pseudo
216,"[101, 2773, 2000, 2016, 2003, 13366, 8275, 102]",3,pseudo
217,"[101, 2129, 3835, 2005, 2017, 1012, 1045, 2572, 4180, 2007, 2477, 2004, 2027, 2024, 2182, 1012, 2031, 1037, 3835, 2154, 1012, 102]",5,pseudo
218,"[101, 2448, 2068, 2058, 2302, 8673, 4013, 1011, 18301, 10398, 14921, 2360, 1012, 1012, 1012, 102]",5,pseudo
219,"[101, 2023, 2003, 9577, 1059, 24475, 1012, 8112, 2003, 7842, 18384, 16594, 3521, 1012, 2002, 16424, 2017, 2002, 16424, 2033, 2002, 16424, 2637, 1012, 102]",5,pseudo
220,"[101, 2963, 2008, 3071, 2123, 1005, 1056, 13260, 12082, 2644, 19563, 2000, 2115, 5907, 7487, 4243, 1012, 4604, 2014, 1037, 3538, 1997, 9850, 2612, 1012, 1012, 1012, 102]",3,pseudo
221,"[101, 1011, 2017, 2024, 2006, 2023, 3720, 2138, 8307, 2038, 5411, 2017, 4953, 2023, 3813, 2030, 2017, 2031, 2246, 102]",5,pseudo
222,"[101, 7632, 1012, 1012, 1012, 102]",5,pseudo
223,"[101, 12175, 1996, 2946, 1997, 1037, 2160, 2000, 8301, 2213, 2627, 3011, 2012, 2028, 1011, 5964, 1996, 3292, 1997, 1996, 4231, 2065, 2009, 2020, 2000, 4607, 1996, 3011, 1005, 1055, 7224, 2009, 2052, 2031, 1037, 2714, 3466, 2000, 1996, 18178, 2135, 28518, 25564, 23879, 1997, 102]",5,pseudo
224,"[101, 2748, 2092, 2058, 20041, 2000, 9555, 2091, 1996, 11876, 2006, 2122, 9576, 2015, 1012, 26395, 2003, 2035, 2027, 3073, 1012, 1998, 3176, 26395, 2023, 2406, 1998, 1996, 2717, 1997, 1996, 2088, 1012, 2064, 2079, 2302, 102]",5,pseudo
225,"[101, 2111, 2342, 2000, 3422, 2023, 102]",5,pseudo
226,"[101, 4763, 2035, 3424, 7011, 2342, 4727, 2005, 10130, 3424, 7011, 2003, 1037, 9452, 3029, 102]",5,pseudo
227,"[101, 15624, 1012, 8398, 2003, 2055, 2023, 2485, 2000, 2139, 18780, 6026, 23848, 2050, 1012, 2821, 2157, 1012, 1012, 1012, 1996, 9587, 20872, 3270, 2157, 2044, 3519, 3166, 10057, 2009, 1012, 1998, 4931, 1012, 1012, 1012, 2008, 2003, 1037, 2843, 1997, 8817, 1012, 2066, 8817, 1998, 8817, 1012, 2017, 1005, 2128, 3492, 2759, 1012, 1055, 102]",3,pseudo
228,"[101, 2009, 1005, 1055, 2200, 4452, 1012, 102]",5,pseudo
229,"[101, 8840, 2140, 1012, 2092, 1045, 2031, 1037, 22418, 2065, 2008, 1005, 1055, 2054, 2017, 2812, 1012, 1998, 6160, 2000, 1996, 20101, 2252, 22872, 1012, 2017, 2131, 2019, 7262, 3413, 1012, 102]",5,pseudo
230,"[101, 2515, 2023, 3720, 2360, 2008, 1999, 2804, 2000, 5026, 3451, 27226, 2000, 4701, 1996, 7486, 2013, 7041, 2024, 2036, 19690, 26855, 2015, 102]",5,pseudo
231,"[101, 2065, 2020, 5621, 8275, 2739, 2129, 2146, 2052, 2009, 2202, 1996, 2350, 2867, 2000, 15686, 2007, 1037, 9870, 102]",5,pseudo
232,"[101, 6402, 2296, 8754, 4075, 2035, 2027, 2079, 2003, 11424, 6593, 11796, 2618, 2111, 1012, 102]",5,pseudo
233,"[101, 2016, 1005, 1055, 2941, 2635, 1037, 3377, 5001, 102]",3,pseudo
234,"[101, 2017, 2031, 2288, 2000, 2022, 12489, 2033, 102]",5,pseudo
235,"[101, 1054, 16523, 2071, 2017, 7349, 2026, 3160, 2030, 2003, 2045, 1037, 11834, 2282, 2005, 9387, 102]",5,pseudo
236,"[101, 2017, 10047, 4328, 22780, 2043, 2017, 2215, 2000, 11092, 1996, 3226, 1997, 1996, 2406, 1012, 4728, 2009, 1005, 1055, 2019, 6101, 2006, 2008, 2406, 1012, 102]",5,pseudo
237,"[101, 1996, 4916, 5274, 4247, 14477, 20179, 2094, 2007, 2440, 7672, 2490, 1012, 1012, 1012, 17328, 2015, 1012, 102]",5,pseudo
238,"[101, 2175, 2425, 2009, 2006, 1996, 3137, 4441, 4828, 2003, 2141, 102]",5,pseudo
239,"[101, 2017, 2064, 1005, 1056, 18793, 1999, 1996, 3006, 2175, 2100, 1012, 2017, 2064, 1005, 1056, 2275, 6259, 1011, 12465, 4781, 1012, 2017, 2064, 1005, 1056, 2031, 2151, 6147, 1012, 2017, 2064, 1005, 1056, 2031, 2151, 2381, 1012, 14021, 2232, 2069, 4874, 21997, 3265, 2964, 2085, 1012, 102]",5,pseudo
240,"[101, 1037, 2210, 2978, 1997, 8398, 5443, 1012, 13229, 2381, 1011, 102]",5,pseudo
241,"[101, 3189, 12436, 7522, 2025, 28675, 2005, 4488, 14203, 2540, 12058, 5134, 2006, 29525, 2015, 102]",2,pseudo
242,"[101, 4931, 16522, 2831, 4485, 2066, 1037, 6530, 7907, 2007, 1037, 27545, 1005, 1050, 8040, 14227, 23941, 2140, 1012, 2057, 2131, 2115, 2033, 2232, 4632, 4471, 1998, 2009, 7110, 1005, 1056, 2053, 2204, 5181, 2097, 2022, 4487, 13102, 15094, 23656, 1012, 2115, 4654, 25485, 3258, 2003, 2058, 1012, 8117, 3401, 2115, 6240, 2007, 2115, 11703, 20175, 102]",3,pseudo
243,"[101, 2023, 2695, 2003, 3053, 3053, 23653, 1012, 1045, 2245, 2023, 2165, 2173, 1999, 1996, 2053, 1011, 2489, 1011, 4613, 2866, 2021, 2053, 3047, 2012, 1037, 2662, 2118, 1012, 102]",5,pseudo
244,"[101, 1045, 2001, 2045, 2005, 1037, 2261, 2781, 2478, 1037, 8622, 4070, 1012, 7167, 1997, 2111, 3038, 9119, 2000, 8771, 2074, 1999, 2553, 1998, 4129, 2037, 8771, 2073, 2000, 3582, 2068, 1012, 102]",5,pseudo
245,"[101, 3398, 1045, 5791, 2156, 2035, 1996, 13350, 1998, 4012, 28397, 11655, 2290, 2055, 2129, 4658, 2009, 2003, 2000, 2022, 1037, 4012, 9856, 2043, 2027, 2031, 2053, 2801, 2054, 2027, 1005, 2128, 3331, 2055, 1038, 2571, 2232, 2821, 2092, 13834, 1045, 1005, 2222, 3828, 2039, 2438, 2000, 2693, 4873, 16676, 1998, 2062, 4603, 102]",5,pseudo
246,"[101, 2002, 1005, 1055, 1037, 2204, 2742, 1997, 1996, 2248, 2923, 3644, 2187, 1011, 1011, 2763, 1996, 2087, 4795, 2518, 2256, 4774, 2038, 2412, 2464, 1012, 102]",5,pseudo
247,"[101, 1996, 22555, 3124, 2030, 2003, 2002, 1996, 28501, 20878, 102]",5,pseudo
248,"[101, 2009, 1005, 1055, 1037, 5152, 19717, 2000, 2562, 1996, 3579, 2125, 1997, 7025, 1012, 102]",5,pseudo
249,"[101, 2005, 3767, 18178, 2213, 3459, 8156, 5807, 1005, 1056, 2022, 2041, 1997, 3160, 2445, 1996, 2504, 1997, 3404, 1037, 3836, 2003, 4709, 2000, 1012, 2009, 1005, 1055, 7577, 3771, 2005, 3801, 2295, 2144, 2012, 2560, 1999, 2070, 3572, 1996, 4268, 12246, 5632, 1996, 8290, 2738, 2084, 2108, 12603, 23355, 1012, 102]",2,pseudo
250,"[101, 2023, 6669, 5577, 13229, 1012, 102]",5,pseudo
251,"[101, 2061, 1999, 2460, 1043, 2135, 2121, 2481, 1005, 1056, 2131, 1996, 2391, 2065, 2002, 2768, 1999, 1996, 2690, 1997, 1037, 2492, 1997, 3748, 2685, 2076, 2391, 15100, 2161, 15026, 2370, 2007, 2391, 14163, 6711, 1998, 2106, 1996, 2391, 15100, 3153, 1012, 102]",3,pseudo
252,"[101, 2065, 1996, 4274, 11896, 2030, 2025, 3342, 2000, 2036, 2735, 2000, 2115, 2451, 1998, 3857, 1037, 2918, 2045, 1012, 2191, 2814, 2031, 10287, 8300, 2078, 2111, 1999, 2613, 2686, 1012, 2130, 2028, 2030, 2048, 1012, 102]",5,pseudo
253,"[101, 7327, 6793, 2323, 2131, 5099, 1998, 2358, 8516, 4509, 2011, 16151, 1996, 1055, 22953, 15551, 3751, 13606, 27983, 1012, 102]",5,pseudo
254,"[101, 2085, 2002, 1005, 1055, 6276, 1998, 2627, 2075, 6971, 1045, 2180, 1005, 1056, 3191, 1012, 1040, 102]",5,pseudo
255,"[101, 2017, 2106, 2655, 2009, 1045, 13886, 1996, 2695, 102]",5,pseudo
256,"[101, 2035, 2002, 4014, 2064, 2102, 4381, 102]",5,pseudo
257,"[101, 3803, 2610, 6545, 2273, 2040, 2020, 8225, 2005, 1037, 2350, 2886, 102]",5,pseudo
258,"[101, 7158, 2643, 2003, 2025, 1997, 2023, 2088, 1998, 4445, 2024, 2057, 1012, 2069, 2216, 2040, 5138, 4441, 4828, 2004, 2935, 1998, 24859, 2097, 5788, 1996, 2746, 22812, 2008, 2024, 2183, 2000, 2131, 4788, 1012, 3531, 5293, 6747, 1012, 1012, 1012, 2498, 5609, 3272, 12611, 1999, 4441, 4828, 1012, 102]",3,pseudo
259,"[101, 2023, 2001, 2017, 2347, 1005, 1056, 2009, 2129, 7861, 8237, 8180, 4939, 1012, 1012, 1012, 1012, 1012, 1012, 102]",5,pseudo
260,"[101, 4604, 2068, 2035, 2000, 3956, 1998, 3857, 1037, 2813, 102]",5,pseudo
261,"[101, 3779, 2442, 2022, 6114, 2013, 21901, 2015, 102]",5,pseudo
262,"[101, 2074, 10166, 1012, 2130, 4419, 2739, 2003, 8660, 2006, 1996, 8112, 2729, 2316, 4213, 7446, 2023, 2038, 2288, 2000, 2022, 2664, 2178, 15315, 7974, 2098, 8554, 1012, 1012, 1012, 102]",5,pseudo
263,"[101, 2002, 2347, 1005, 1056, 16644, 2030, 2725, 1037, 5292, 1011, 5292, 1012, 2002, 2001, 2757, 3809, 1012, 1998, 2750, 1996, 5544, 1997, 8301, 25057, 1996, 4654, 11837, 20782, 13109, 12868, 3286, 2125, 1996, 2327, 1997, 1996, 2003, 2183, 7880, 1012, 102]",3,pseudo
264,"[101, 1045, 2123, 1005, 1056, 2228, 2087, 2097, 2131, 2008, 1058, 2094, 1005, 1055, 2364, 5656, 2003, 2200, 2172, 1037, 15712, 1997, 2220, 7988, 1999, 3142, 1012, 2054, 1996, 27021, 2903, 5609, 2210, 2043, 2027, 1005, 2128, 2999, 2101, 2011, 2111, 2007, 2200, 2367, 9029, 1012, 102]",5,pseudo
265,"[101, 7167, 1997, 15556, 2041, 2045, 2085, 1012, 2205, 2172, 102]",5,pseudo
266,"[101, 1045, 2572, 2583, 2000, 3229, 15536, 3211, 19738, 5705, 1012, 2024, 2500, 2583, 2000, 3229, 1055, 2092, 102]",5,pseudo
267,"[101, 1045, 2572, 1037, 2405, 3166, 2040, 2003, 2551, 2006, 1037, 9458, 2402, 4639, 6172, 3117, 3794, 13570, 2015, 1012, 102]",3,pseudo
268,"[101, 1045, 2018, 2000, 2202, 22868, 2478, 2019, 2214, 2828, 3213, 2007, 1037, 15929, 2008, 2017, 2018, 2000, 5245, 2000, 1996, 2187, 2043, 2009, 3632, 22033, 1012, 102]",5,pseudo
269,"[101, 24547, 22345, 2183, 2440, 6904, 4095, 2633, 102]",5,pseudo
270,"[101, 18792, 2075, 1997, 13350, 2006, 7010, 14540, 2923, 1012, 2008, 2028, 4370, 2039, 2005, 1037, 2878, 2274, 2781, 1012, 2025, 1037, 2978, 1997, 3451, 1998, 4706, 12284, 2054, 2061, 2412, 1012, 6682, 4268, 2122, 2420, 1012, 102]",5,pseudo
271,"[101, 20996, 10258, 11721, 2497, 3045, 2695, 1997, 1996, 2154, 102]",5,pseudo
272,"[101, 2009, 1005, 1055, 2025, 2055, 3110, 3647, 2009, 1005, 1055, 2055, 2256, 2120, 4767, 1012, 1996, 7327, 4122, 2000, 6033, 2256, 4767, 1998, 2008, 2003, 8239, 4895, 29278, 5856, 12423, 1012, 102]",5,pseudo
273,"[101, 102]",5,pseudo
274,"[101, 2178, 17490, 5558, 2497, 11513, 7939, 3771, 1012, 1012, 3913, 2125, 1996, 13921, 2923, 2381, 8351, 1012, 102]",5,pseudo
275,"[101, 8840, 2140, 4931, 10248, 2017, 2123, 2102, 2031, 2000, 8292, 29577, 10338, 2023, 2003, 11721, 2497, 2017, 2113, 1012, 1998, 2017, 2024, 2157, 2561, 3218, 2611, 1012, 1045, 2064, 1005, 1056, 2360, 1045, 1005, 2310, 2042, 2583, 2000, 6709, 1037, 10338, 6237, 2295, 1012, 102]",3,pseudo
276,"[101, 2045, 2024, 2216, 2008, 7438, 2500, 2004, 2341, 4717, 2015, 1012, 1012, 1012, 102]",5,pseudo
277,"[101, 4004, 9788, 3298, 2000, 6855, 1996, 3284, 2082, 6017, 2003, 2172, 2062, 1037, 4031, 1997, 23758, 3012, 2084, 13749, 2368, 18518, 102]",5,pseudo
278,"[101, 2632, 1011, 1998, 2389, 2271, 2001, 5121, 1037, 26425, 2005, 1996, 2773, 1999, 2434, 3306, 2965, 2053, 1011, 2173, 1037, 11414, 2203, 2000, 1037, 24247, 8867, 6925, 1012, 102]",5,pseudo
279,"[101, 8738, 14492, 2006, 1996, 5749, 102]",5,pseudo
280,"[101, 1045, 1005, 2222, 2156, 2870, 2041, 2153, 102]",5,pseudo
281,"[101, 2027, 2079, 1012, 2021, 2073, 1996, 3109, 2024, 2035, 1996, 8845, 2006, 2023, 1056, 28394, 2102, 2023, 2003, 2561, 14652, 1012, 8538, 1044, 2012, 6396, 2102, 2001, 2209, 1012, 11333, 6873, 2003, 1037, 2784, 2110, 17768, 1012, 2074, 6449, 2009, 1998, 2672, 2027, 2064, 18340, 21553, 2043, 2023, 2035, 4978, 1012, 102]",3,pseudo
282,"[101, 3904, 1997, 2017, 2130, 4839, 1012, 1012, 1012, 2061, 1012, 1012, 1012, 11891, 2006, 2008, 1012, 102]",5,pseudo
283,"[101, 1011, 2003, 1996, 3959, 7281, 1012, 102]",5,pseudo
